"id","auctiondate","sold","name","vintage","bottlesize_l","origin","winepoints","fill_level","state","packaging"
21693,"2019-04-08 00:00:00",NULL,"Penfolds Grange Hermitage 1994 0,75 l",1994,0.75,"Australien, South Australia",91,"in","in","None"
21694,"2019-04-08 00:00:00",1,"Chateau Cheval Blanc 2003 1,5 l",2003,1.5,"Saint-Emilion, 1er Grand Cru Classe A",92,"in","in","lose"
21695,"2019-04-08 00:00:00",1,"Roederer, Louis Cristal Brut 2007 0,75 l",2007,0.75,"Champagne",95,"0","0,5 cm","1er OC"
21696,"2019-04-08 00:00:00",1,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2010 0,75 l",2010,0.75,"Rheinhessen",96,"0,5 cm","0,5 cm, Etikett ganz leicht beschädigt","None"
21697,"2019-04-08 00:00:00",1,"Domaine Jean Marie Fourrier Gevrey Chambertin Clos St. Jacques 1er Cru 2002 0,75 l",2002,0.75,"Cote de Nuits",0,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt, US-Re-Import","None"
21698,"2019-07-07 00:00:00",1,"Chateau Cheval Blanc 1982 0,75 l",1982,0.75,"Saint-Emilion, 1er Grand Cru Classe A",92,"ts","ts, Etikett ganz leicht verschmutzt","None"
21699,"2019-07-07 00:00:00",NULL,"Mascarello, Bartolo Barolo 1985 0,75 l",1985,0.75,"Piemont",0,"1 cm","1 cm, Etikett stark beschädigt","None"
21700,"2019-07-07 00:00:00",NULL,"Domaine Armand Rousseau Chambertin Grand Cru 2001 0,75 l",2001,0.75,"Cote de Nuits",95,"0,5 cm","0,5 cm, Etikett ganz leicht verschmutzt, untere linke Ecke am Etikett ist umgeklappt","lose"
21701,"2019-07-07 00:00:00",1,"Fürst, Rudolf Bürgstadter Hundsrück Spätburgunder  Grosses Gewächs 2012 0,75 l",2012,0.75,"Franken",0,"0,5 cm","0,5 cm, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
21702,"2019-07-07 00:00:00",1,"Bodegas Vega Sicilia Unico Gran Reserva 1998 1,5 l",1998,1.5,"Ribera del Duero",98,"in","in, Etikett ganz leicht verschmutzt","1er OHK"
21703,"2019-07-07 00:00:00",1,"Ridge Cabernet Sauvignon ""Monte Bello"" 1995 0,75 l",1995,0.75,"Kalifornien, Santa Cruz",95,"in","in, Etikett ganz leicht beschädigt","None"
21704,"2019-07-07 00:00:00",1,"Penfolds Grange Hermitage 1982 0,75 l",1982,0.75,"South Australia",94,"in","in, Etikett ganz leicht verschmutzt","None"
21705,"2019-07-07 00:00:00",1,"Autreau de Champillon Cuvee Millinaire 2000 Grand Cru Brut NV 0,75 l",2000,0.75,"Champagne",0,"0","0,5 cm","None"
21706,"2019-07-07 00:00:00",1,"Mas Blanc Banyuls 1979 0,75 l(3)",1979,0.75,"Languedoc-Roussillon",0,"ts","ts, Etiketten ganz leicht verschmutzt, leicht kellergrau","None"
21707,"2019-07-07 00:00:00",1,"Chateau Coutet 1997 0,75 l",1997,0.75,"Sauternes, 1er Cru Classé",90,"in","in","None"
21708,"2020-02-16 00:00:00",1,"Chateau Montrose La Dame de Montrose, 2e vin de Montrose 2010 0,75 l",2010,0.75,"Saint-Estephe",94,"in","in","6er OHK"
21709,"2020-02-16 00:00:00",1,"Chateau Haut-Brion 1993 0,75 l",1993,0.75,"Pessac-Leognan, 1er Cru Classe",90,"1 cm","1 cm, Etikett ganz leicht verschmutzt","None"
21710,"2020-02-16 00:00:00",1,"Chateau Haut-Brion 1993 0,75 l",1993,0.75,"Pessac-Leognan, 1er Cru Classe",90,"1 cm","1 cm, Etikett leicht verschmutzt","None"
21711,"2020-02-16 00:00:00",1,"Chateau Haut-Brion 1993 0,75 l",1993,0.75,"Pessac-Leognan, 1er Cru Classe",90,"1 cm","1 cm, Etikett ganz leicht verschmutzt","None"
21712,"2020-02-16 00:00:00",1,"Gantenbein Pinot Noir 2004 0,75 l",2004,0.75,"Graubünden",0,"0,5 cm","0,5 cm, Etikett leicht beschädigt, ganz leicht verschmutzt","None"
22191,"2020-02-16 00:00:00",1,"Latour, Louis Chablis La Chanfleure 2016 0,75 l(2)",2016,0.75,"Burgund",0,"0","0,5 cm","None"
21716,"2020-02-16 00:00:00",1,"La Rioja Alta Gran Reserva 904 2001 0,75 l",2001,0.75,"Rioja",96,"in","in","None"
21717,"2020-02-16 00:00:00",1,"Niepoort Late Bottled Vintage Port 2007 0,75 l(2)",2007,0.75,"Douro",0,"in","in","None"
21718,"2019-10-11 00:00:00",1,"The Wild Boys of Batonnage Club Batonnage 2014 0,75 l",2014,0.75,"Neusiedlersee",0,"1 cm","1 cm","lose"
21719,"2019-10-11 00:00:00",1,"Gantenbein Pinot Noir  2015 0,75 l",2015,0.75,"Graubünden",0,"0","0,5 cm","lose"
21720,"2019-10-11 00:00:00",1,"Gantenbein Pinot Noir  2015 0,75 l",2015,0.75,"Graubünden",0,"0","0,5 cm","lose"
21721,"2019-10-11 00:00:00",1,"Gantenbein Pinot Noir  2015 0,75 l",2015,0.75,"Graubünden",0,"0","0,5 cm","lose"
21722,"2019-10-11 00:00:00",1,"Moet & Chandon Dom Perignon Brut 1982 0,75 l",1982,0.75,"Champagne",96,"1 cm","1 cm, Etikett ganz leicht beschädigt, Kapsel ganz leicht beschädigt","lose"
21723,"2019-10-11 00:00:00",1,"Chateau Lafite-Rothschild 1989 0,75 l",1989,0.75,"Pauillac, 1er Cru Classe",90,"in","in","lose"
21724,"2019-10-11 00:00:00",1,"Weingut Keller Westhofener Kirchspiel Riesling Grosses Gewächs 2009 1,5 l",2009,1.5,"Rheinhessen",91,"1 cm","1 cm, Etikett beschädigt, Kapsel ganz leicht beschädigt","None"
21725,"2019-10-11 00:00:00",1,"Ornellaia 2009 1,5 l",2009,1.5,"Toskana, V.d.T.",97,"in","in, designed by Zhang Huan ""Konfuzius""","None"
21727,"2019-10-11 00:00:00",1,"Pichler, F.X. Grüner Veltliner M Smaragd 2017 0,75 l",2017,0.75,"Wachau",93,"0","0,5 cm","None"
21728,"2020-12-07 00:00:00",1,"Weingut Pfeffingen Ungsteiner Herrenberg Riesling Großes Gewächs 2011 0,75 l",2011,0.75,"Pfalz",0,"0","0,5 cm","None"
21729,"2020-12-07 00:00:00",NULL,"Almeida de, Manuel Vinho Velho Garrafeira Particular 1942 0,75 l",1942,0.75,"Douro",0,"ts","ts, Etikett ganz leicht verschmutzt, Depot","None"
21730,"2020-12-07 00:00:00",1,"Peters, Pierre Cuvee Speciale Les Chétillons Blanc de Blancs Grand Cru Le Mesnil Brut 2002 0,75 l",2002,0.75,"Champagne",96,"1 cm","1 cm","None"
21731,"2020-12-07 00:00:00",1,"Cossart Gordon & Co. Madeira Bual 1958 0,75 l",1958,0.75,"Madeira",0,"in","in, bottled in 2006","lose"
21732,"2020-12-07 00:00:00",1,"Tenuta San Guido Sassicaia 2002 0,75 l",2002,0.75,"Toskana",0,"ts","ts, OHK mit Originalband verschlossen, Füllstand geschätzt","6er OHK"
21733,"2020-12-07 00:00:00",1,"Chateau Lynch-Bages 2001 0,75 l",2001,0.75,"Pauillac, 5e Cru Classe",91,"in","in","None"
21734,"2020-12-07 00:00:00",1,"Chateau Mouton-Rothschild 2003 0,75 l",2003,0.75,"Pauillac, 1er Cru Classe",91,"in","in","lose"
21735,"2020-12-07 00:00:00",1,"Leitz, Josef Rüdesheimer Berg Rottland Riesling ""Alte Reben"" Goldkapsel trocken 2006 0,75 l",2006,0.75,"Rheingau",0,"0,5 cm","0,5 cm, 2 x Kapseln oxidiert","None"
21736,"2020-12-07 00:00:00",NULL,"Flagman's Colheita Port 1941 0,75 l",1941,0.75,"Douro",0,"in","in","1er OHK"
21737,"2020-12-07 00:00:00",1,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese trocken 2005 0,75 l",2005,0.75,"Pfalz",0,"0","0,5 cm","None"
21738,"2020-09-08 00:00:00",1,"Gosset Grand Millesime Brut 1975 0,75 l",1975,0.75,"Champagne",0,"1 cm","1 cm, Etikett ganz leicht verschmutzt","lose"
21739,"2020-09-08 00:00:00",NULL,"Clarendon Hills Cabernet Sauvignon ""Hickinbotham Vineyard"" 1998 0,75 l",1998,0.75,"McLaren Vale",0,"in","in","None"
21740,"2020-09-08 00:00:00",1,"Caymus Cabernet Sauvignon 1997 1,5 l",1997,1.5,"Napa Valley",0,"ts","ts","None"
21741,"2020-09-08 00:00:00",1,"Ca ´del Bosco Franciacorta Cuvee Annamaria Clementi Brut 1990 3,0 l",1990,3,"Lombardei",90,"1 cm","1 cm, Millennium Sonderausgabe","HK"
21742,"2020-09-08 00:00:00",1,"Bodegas Muga Torre Muga 1994 0,75 l",1994,0.75,"Rioja",91,"in","in","lose"
21743,"2020-09-08 00:00:00",1,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 2006 0,75 l",2006,0.75,"Pauillac",90,"in","in","lose"
21744,"2020-09-08 00:00:00",1,"Erika Obermeyer Sauvignon Blanc 2017 0,75 l",2017,0.75,"Groenekloof, Darling",0,"0","0,5 cm","None"
21908,"2019-12-29 00:00:00",1,"Burgaud, Bernard Cote Rotie 1986 0,75 l(1)",1986,0.75,"Rhone",0,"3 cm","3 cm, Etikett ganz leicht verschmutzt","lose"
21745,"2020-09-08 00:00:00",NULL,"Chateau L´If 2016 0,75 l",2016,0.75,"Saint-Emilion",94,"in","in","6er OHK"
21746,"2020-09-08 00:00:00",1,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",2008,0.75,"Rhone",90,"1 cm","1 cm","None"
21747,"2020-09-08 00:00:00",1,"Quilceda Creek Cabernet Sauvignon 2015 0,75 l",2015,0.75,"Columbia Valley",96,"in","in","None"
21748,"2019-09-29 00:00:00",1,"Ridge Cabernet Sauvignon ""Santa Cruz"" 1995 0,75 l",1995,0.75,"Santa Cruz",0,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
21749,"2019-09-29 00:00:00",1,"Chateau La Tour Figeac 1986 0,75 l(1)",1986,0.75,"Saint-Emilion, Grand Cru",0,"ts","ts, Etikett leicht verschmutzt","None"
21750,"2019-09-29 00:00:00",1,"Pichler, F.X. Dürnsteiner Kellerberg Riesling Smaragd 2005 0,75 l(2)",2005,0.75,"Wachau",91,"0","0,5 cm","None"
21751,"2019-09-29 00:00:00",1,"Chateau Lafite-Rothschild 1999 0,75 l",1999,0.75,"Pauillac, 1er Cru Classe",95,"in","in, Etikett ganz leicht verschmutzt","lose"
21752,"2019-09-29 00:00:00",1,"Chateau Lynch-Bages 2002 0,75 l(1)",2002,0.75,"Pauillac, 5e Cru Classe",91,"in","in, Etikett ganz leicht verschmutzt","None"
21753,"2019-09-29 00:00:00",1,"Feudi di San Gregorio Serpico 2003 0,75 l",2003,0.75,"Kampanien",0,"in","in","lose"
21754,"2019-09-29 00:00:00",1,"Chateau Leydet-Figeac 1994 0,75 l(1)",1994,0.75,"Saint Emilion Grand Cru",0,"in","in, Etikett ganz leicht verschmutzt, leicht kellergrau","None"
21755,"2019-09-29 00:00:00",1,"Il Marroneto Brunello di Montalcino Madonna delle Grazie 2004 0,75 l",2004,0.75,"Toskana",0,"in","in, Etikett ganz leicht beschädigt","None"
21756,"2019-09-29 00:00:00",1,"Chateau l´Angelus 1988 0,75 l",1988,0.75,"Saint-Emilion, 1er Grand Cru Classe B",91,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
21757,"2019-09-29 00:00:00",1,"Tenuta il Poggione Brunello di Montalcino 2004 0,75 l",2004,0.75,"Toskana",94,"in","in","None"
21758,"2019-12-29 00:00:00",1,"Chateau La Mission-Haut-Brion 1986 0,75 l",1986,0.75,"Pessac-Leognan, Cru Classe",97,"in","in, Etikett ganz leicht verschmutzt, Kapsel beschädigt","None"
21759,"2019-12-29 00:00:00",1,"Chateau l´Angelus 1994 1,5 l",1994,1.5,"Saint-Emilion, 1er Grand Cru Classe B",92,"ts","ts, Etikett ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
21760,"2019-12-29 00:00:00",1,"Chateau Parempuyre 1948 0,75 l(1)",1948,0.75,"Haut Medoc",0,"Abfüller","Abfüller: Cruse, lms-ls, Etikett stark verschmutzt, stark kellergrau, Kapsel leicht beschädigt, Importeur: Fischer, Hamburg; Kapsel oxidiert","None"
21761,"2019-12-29 00:00:00",NULL,"Chateau de Beaucastel Chateauneuf-du-Pape Hommage a Jacques Perrin 2003 0,75 l",2003,0.75,"Rhone",95,"1 cm","1 cm","None"
21762,"2019-12-29 00:00:00",1,"Chateau Haut-Bailly 1990 0,75 l(1)",1990,0.75,"Pessac-Leognan, Cru Classé",93,"in","in, Etikett ganz leicht verschmutzt","None"
21763,"2019-12-29 00:00:00",1,"Bodegas Vega Sicilia Alion Reserva 1992 0,75 l(1)",1992,0.75,"Ribera del Duero",0,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
21764,"2019-12-29 00:00:00",1,"Chateau Pontet-Canet 1949 0,75 l(1)",1949,0.75,"Pauillac, 5e Cru Classe",0,"Abfüller","Abfüller: Dircks, Bordeaux, lms-ls, Etikett stark beschädigt, stark verschmutzt, Kapsel ganz leicht beschädigt, Importeur: Michelsen, Hamburg","None"
21765,"2019-12-29 00:00:00",1,"Chateau Montrose 2005 0,75 l",2005,0.75,"Saint-Estephe, 2e Cru Classe",97,"in","in, Etiketten ganz leicht verschmutzt","lose"
21766,"2019-12-29 00:00:00",1,"Chateau Haut-Brion 1996 0,75 l",1996,0.75,"Pessac-Leognan, 1er Cru Classe",95,"2 cm","2 cm, Etikett leicht verschmutzt","None"
21767,"2019-12-29 00:00:00",1,"Brancaia Il Blu 2013 0,75 l(1)",2013,0.75,"Toskana",94,"ts","ts","None"
21768,"2019-02-17 00:00:00",1,"Kracher Chardonnay Nr. 3 Nouvelle Vague Trockenbeerenauslese 2000 0,375 l(1)",2000,0.37,"Burgenland",94,"in","in","None"
21769,"2019-02-17 00:00:00",1,"Chateau Batailley 1995 0,75 l(1)",1995,0.75,"Pauillac, 5e Cru",0,"in","in","None"
21770,"2019-02-17 00:00:00",NULL,"Bacio Divino Proprietary Red 2000 0,75 l(5)",2000,0.75,"Kalifornien, Napa Valley",90,"in","in","lose"
21771,"2019-02-17 00:00:00",NULL,"Chateau de Laubade Bas Armagnac 1979 0,7 l",1979,0.7,"Armagnac",0,"ts","ts","1er OHK"
21772,"2019-02-17 00:00:00",1,"Poggio Scalette Il Carbonaione 1997 0,75 l(1)",1997,0.75,"Toskana",92,"ts","ts, Etikett beschädigt, leicht verschmutzt","None"
21773,"2019-02-17 00:00:00",NULL,"Chateau Margaux 1987 0,75 l",1987,0.75,"Margaux, 1er Cru Classe",0,"ts","ts, Etikett leicht verschmutzt","None"
21774,"2019-02-17 00:00:00",NULL,"Lisini Brunello di Montalcino Ugolaia 2004 0,75 l",2004,0.75,"Toskana",94,"in","in","6er OHK"
21775,"2019-02-17 00:00:00",1,"Kühn, Peter Jakob Mittelheimer St.Nikolaus Riesling Erstes Gewächs 2005 0,75 l",2005,0.75,"Rheingau",0,"0","0,5 cm","None"
21776,"2019-02-17 00:00:00",1,"Kongsgaard Syrah 2004 0,75 l",2004,0.75,"Kalifornien, Napa Valley",90,"1 cm","1 cm","lose"
21777,"2019-02-17 00:00:00",1,"Poggio Scalette Capogatto 2008 0,75 l",2008,0.75,"Toskana",91,"in","in, Etiketten ganz leicht verschmutzt","None"
21778,"2020-05-01 00:00:00",1,"Prunotto Barolo Cannubi 1993 0,75 l",1993,0.75,"Piemont",0,"in","in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
21779,"2020-05-01 00:00:00",1,"Penfolds Cabernet Sauvignon Bin 707 2009 0,75 l",2009,0.75,"Australien, South Australia",94,"in","in","None"
21780,"2020-05-01 00:00:00",NULL,"Dönnhoff Niederhäuser Hermannshöhle Riesling Grosses Gewächs 2009 0,75 l",2009,0.75,"Nahe",93,"0","0,5 cm","None"
21781,"2020-05-01 00:00:00",NULL,"Chateau Grand-Puy-Ducasse 1989 0,75 l(1)",1989,0.75,"Pauillac, 5e Cru Classe",91,"in","in, Etikett ganz leicht verschmutzt","None"
21782,"2020-05-01 00:00:00",1,"Weil, Robert Kiedricher Gräfenberg Riesling Erstes Gewächs 2015 0,75 l",2015,0.75,"Rheingau",95,"0","0,5 cm","None"
21783,"2020-05-01 00:00:00",1,"Pommery Cuveé Louise Brut 2003 0,75 l",2003,0.75,"Champagne",0,"0","0,5 cm","None"
21784,"2020-05-01 00:00:00",1,"Chateau Palmer 1989 0,75 l",1989,0.75,"Margaux, 3e Cru Classe",96,"ts","ts, Etikett ganz leicht beschädigt","None"
21785,"2020-05-01 00:00:00",1,"Deutz Blanc de Blancs Brut 1973 0,75 l",1973,0.75,"Champagne",0,"1,5 cm","1,5 cm, Etikett ganz leicht verschmutzt","None"
21786,"2020-05-01 00:00:00",NULL,"Schubert von, Carl Gutsverwaltung Maximin Grünhäuser Herrenberg Riesling Auslese trocken 1989 0,75 l(1)",1989,0.75,"Mosel-Saar-Ruwer",0,"2 cm","2 cm, Etikett ganz leicht verschmutzt","None"
21787,"2020-05-01 00:00:00",1,"Chateau Leoville-Barton 1996 0,75 l",1996,0.75,"Saint-Julien, 2e Cru Classe",93,"in","in, Etiketten ganz leicht verschmutzt","None"
21788,"2020-09-27 00:00:00",1,"Ornellaia 1995 0,75 l",1995,0.75,"Toskana",92,"ts","ts, Etikett leicht verschmutzt","lose"
21789,"2020-09-27 00:00:00",1,"Domaine Ramonet Chassagne-Montrachet Morgeot 1er Cru 1989 0,75 l",1989,0.75,"Cote de Beaune",0,"5 cm","5 cm, Etikett leicht beschädigt, Kapsel ganz leicht beschädigt","None"
21790,"2020-09-27 00:00:00",1,"Chateau Mouton-Rothschild Le Petit Mouton 2005 0,75 l",2005,0.75,"Pauillac",91,"in","in","lose"
21791,"2020-09-27 00:00:00",1,"Moet & Chandon Dom Perignon Brut 1978 0,75 l",1978,0.75,"Champagne",0,"1 cm","1 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel stark beschädigt, Depotbildung","None"
21792,"2020-09-27 00:00:00",1,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",2008,0.75,"Rhone",90,"1 cm","1 cm","None"
21793,"2020-09-27 00:00:00",1,"Gaja, Angelo Barolo Sperss 1994 0,75 l",1994,0.75,"Piemont",0,"in","in, Etiketten leicht beschädigt, leicht verschmutzt","None"
21794,"2020-09-27 00:00:00",1,"Quintarelli, Giuseppe Cabernet Franc Alzero 1984 0,75 l",1984,0.75,"Venetien",0,"ts","ts, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, Kapsel mit Wachs versiegelt","None"
22414,"2019-09-29 00:00:00",1,"Patz & Hall Chardonnay 2015 0,75 l",2015,0.75,"Sonoma Coast",0,"0","0,5 cm","None"
21795,"2020-09-27 00:00:00",1,"Chateau Pavie 1985 0,75 l",1985,0.75,"Saint-Emilion, 1er Grand Cru Classe B",92,"in","in, Etikett ganz leicht verschmutzt, Tiroler Importeur","lose"
21796,"2020-09-27 00:00:00",1,"Chateau Mouton-Rothschild 1989 0,75 l(11)",1989,0.75,"Pauillac, 1er Cru Classe",93,"ts","ts","12er OHK"
21797,"2020-09-27 00:00:00",1,"Christoffel, Jos. jun. Erdener Prälat Riesling Auslese *** 2010 0,75 l",2010,0.75,"Mosel-Saar-Ruwer",0,"0,5 cm","0,5 cm, Kapsel ganz leicht beschädigt","None"
21798,"2020-05-04 00:00:00",NULL,"Comte Georges de Vogue Musigny Vieilles Vignes Grand Cru 2000 1,5 l",2000,1.5,"Cote de Nuits",93,"0,5 cm","0,5 cm, Etikett verschmutzt, leicht kellergrau","None"
21799,"2020-05-04 00:00:00",1,"Chateau Larrivet-Haut-Brion 2001 0,75 l",2001,0.75,"Pessac-Leognan",90,"in","in","lose"
21800,"2020-05-04 00:00:00",1,"Gaja, Angelo Barbaresco 1985 0,75 l",1985,0.75,"Piemont",0,"2 cm","2 cm, Etikett ganz leicht beschädigt, ganz leicht verschmutzt, ganz leicht kellergrau, Kapsel leicht beschädigt","None"
21801,"2020-05-04 00:00:00",1,"Krug Vintage Brut 1998 0,75 l",1998,0.75,"Champagne",95,"1 cm","1 cm","lose"
21802,"2020-05-04 00:00:00",1,"Moet & Chandon Dom Perignon ""Luminous"" Rose Brut 2002 1,5 l",2002,1.5,"Champagne",98,"0,5 cm","0,5 cm, Kapsel ganz leicht beschädigt","lose"
21803,"2020-05-04 00:00:00",1,"Bodegas Riojanas Monte Real Gran Reserva 1994 0,75 l(2)",1994,0.75,"Rioja",0,"1 cm","1 cm","None"
21804,"2020-05-04 00:00:00",1,"Bollinger Grande Annee Brut 2002 0,75 l",2002,0.75,"Champagne",94,"1 cm","1 cm","1er OC"
21805,"2020-05-04 00:00:00",1,"Bollinger Grande Annee Brut 2002 0,75 l",2002,0.75,"Champagne",94,"1 cm","1 cm","1er OC"
21806,"2020-05-04 00:00:00",1,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese ""R"" trocken 2005 0,75 l",2005,0.75,"Pfalz",0,"0","0,5 cm","None"
21807,"2020-05-04 00:00:00",1,"Koehler-Ruprecht Kallstadter Saumagen Riesling Auslese ""RR"" trocken 2007 0,75 l",2007,0.75,"Pfalz",0,"0","0,5 cm","None"
21808,"2019-05-19 00:00:00",NULL,"Weingut Dr. von Bassermann-Jordan Forster Ungeheuer Riesling Eiswein 1996 0,375 l(1)",1996,0.37,"Pfalz",0,"1 cm","1 cm, Etikett ganz leicht verschmutzt","None"
21809,"2019-05-19 00:00:00",NULL,"Chateau Sociando-Mallet 1995 0,75 l(1)",1995,0.75,"Haut-Medoc, Cru Bourgeois",90,"in","in, Etikett leicht verschmutzt","None"
21810,"2019-05-19 00:00:00",NULL,"Chateau Pavie 1988 0,75 l(1)",1988,0.75,"Saint-Emilion, 1er Grand Cru Classe B",0,"in","in, Etikett ganz leicht beschädigt, ganz leicht verschmutzt","None"
21812,"2019-05-19 00:00:00",NULL,"Bodegas Alejandro Fernandez Dehesa La Granja 2001 0,75 l(1)",2001,0.75,"Castilla y Leon",88,"in","in","None"
21813,"2019-05-19 00:00:00",NULL,"Allegrini Recioto della Valpolicella Classico 1990 0,75 l(1)",1990,0.75,"Venetien",0,"1,5 cm","1,5 cm, Etikett ganz leicht verschmutzt","None"
21814,"2019-05-19 00:00:00",NULL,"Chateau La Tour Haut Caussan 1989 0,75 l",1989,0.75,"Medoc, Cru Bourgeois",0,"in","in, Etiketten ganz leicht beschädigt, ganz leicht verschmutzt","None"
21815,"2019-05-19 00:00:00",NULL,"Jadot, Louis Gevrey Chambertin Clos St. Jacques 1er Cru 1994 0,75 l",1994,0.75,"Cote de Nuits",0,"2 cm","2 cm, Etiketten ganz leicht beschädigt","None"
21816,"2019-05-19 00:00:00",NULL,"Villa Banfi Tavernelle 1984 1,5 l",1984,1.5,"Toskana, V.d.T.",0,"hs","hs, Etikett leicht verschmutzt, Kapsel oxidiert, Leckspuren","None"
21817,"2019-05-19 00:00:00",NULL,"Weingut Fritz Haag Brauneberger Juffer Sonnenuhr Riesling Auslese 1998 0,75 l(1)",1998,0.75,"Mosel-Saar-Ruwer",0,"0,5 cm","0,5 cm, Etikett leicht verschmutzt, Kapsel oxidiert, Leckspuren","None"
21818,"2020-05-17 00:00:00",1,"Krug Rosé Brut NV 0,75 l",0,0.75,"Champagne",92,"1 cm","1 cm, ältere Abfüllung, Etikett knittrig","None"
21819,"2020-05-17 00:00:00",1,"Chateau Mouton-Rothschild 1996 6,0 l",1996,6,"Pauillac, 1er Cru Classe",94,"hf-in","hf-in, Etikett stark beschädigt, stark verschmutzt, Rückenetikett fehlt","None"
21820,"2020-05-17 00:00:00",1,"Chateau Rieussec 1975 0,75 l",1975,0.75,"Sauternes, 1er Cru Classe",0,"hs","hs, Etiketten ganz leicht verschmutzt, Kapsel ganz leicht beschädigt","None"
21822,"2020-05-17 00:00:00",1,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",2005,0.75,"Ribera del Duero",0,"in","in","None"
21936,"2020-05-01 00:00:00",NULL,"Chateau du Vieux Guinot 2010 0,75 l(1)",2010,0.75,"Saint-Emilion, Grand Cru",0,"in","in, Etikett ganz leicht beschädigt","None"
21823,"2020-05-17 00:00:00",NULL,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",2010,0.75,"Pessac-Leognan",90,"in","in","None"
21824,"2020-05-17 00:00:00",1,"Chateau Grand-Puy-Lacoste 1993 0,75 l",1993,0.75,"Pauillac, 5e Cru Classe",0,"in","in, Etikett ganz leicht verschmutzt","None"
21825,"2020-05-17 00:00:00",NULL,"Domaine Allary Haut-Brion Allary Haut-Brion rouge 2010 0,75 l",2010,0.75,"Pessac-Leognan",90,"in","in","None"
21826,"2020-05-17 00:00:00",1,"Hirtzberger, Franz Hochrain Riesling Smaragd 2016 0,75 l",2016,0.75,"Wachau",92,"0","0,5 cm","lose"
21827,"2020-05-17 00:00:00",1,"Bodegas Gallego Zapatero Yotuel Vinas Viejas 2005 0,75 l",2005,0.75,"Ribera del Duero",0,"in","in","None"
21828,"2020-08-11 00:00:00",1,"Weingut Keller Dalsheimer Hubacker Riesling Auslese trocken 1997 0,75 l",1997,0.75,"Rheinhessen",0,"0,5 cm","0,5 cm, Etikett verschmutzt, Kapsel ganz leicht beschädigt, vinifiziert anlässlich 200 Jahre Weingut Keller","None"
21829,"2020-08-11 00:00:00",1,"Jadot, Louis Corton Charlemagne Grand Cru 1996 3,0 l",1996,3,"Cote de Beaune",90,"3,5 cm","3,5 cm, Etikett ganz leicht verschmutzt, Kapsel leicht beschädigt, Korken angehoben","HK"
21830,"2020-08-11 00:00:00",1,"Chateau Mouton-Rothschild 2003 0,75 l",2003,0.75,"Pauillac, 1er Cru Classe",91,"hf-in","hf-in, perfekter Zustand","lose"
21831,"2020-08-11 00:00:00",1,"Teruzzi & Puthod Terre di Tufi bianco 2008 3,0 l",2008,3,"Toskana, V.d.T.",0,"ts","ts","lose"
21832,"2020-08-11 00:00:00",1,"Weingut Johann Topf Grüner Veltliner Strassertal 2009 6,0 l",2009,6,"Kamptal",0,"in","in, Etikett ganz leicht verschmutzt","lose"
21833,"2020-08-11 00:00:00",1,"Ornellaia Masseto Merlot 2005 0,75 l",2005,0.75,"Toskana",94,"in","in","None"
21834,"2020-08-11 00:00:00",1,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2017 1,5 l",2017,1.5,"Wachau",95,"0","0,5 cm","lose"
