"id","name","winepoints_signalled","packaging_signalled","vintage_signalled","bottlesize_signalled","origin_signalled","fill_level_signalled","state_signalled","min_price_signalled","max_price_signalled","sold","price","minimum_price","maximum_price"
26303,"Chateau Lafitte Laujac 1950 0,75 l",NULL,1,1,1,1,1,1,1,1,1,"40","30","65"
26304,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1996 0,75 l",NULL,1,1,1,1,1,1,1,1,NULL,"0","170","340"
26305,"Chateau Pontet-Canet 1992 0,75 l(1)",NULL,1,1,1,1,1,1,1,1,1,"90","70","140"
26306,"Chateau Clinet 1995 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"190","160","320"
26307,"Weingut Keller Monsheimer Silberberg Rieslaner Beerenauslese Goldkapsel   2007 0,375 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","100","200"
26308,"Chateau Bon Pasteur 1989 0,75 l",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","70","140"
26309,"Chateau Beychevelle 1990 0,75 l",1,1,1,1,1,1,1,1,1,1,"600","600","1.2"
26310,"Clarendon Hills Shiraz 1996 0,75 l(5)",1,NULL,1,1,1,1,1,1,1,1,"150","120","240"
26311,"Dönnhoff Norheimer Dellchen Riesling Grosses Gewächs 2009 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","150","300"
26312,"Weingut Keller Monsheimer Silberberg Rieslaner Beerenauslese Goldkapsel   2007 0,375 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","100","200"
26313,"Chateau L'Eglise 1989 0,75 l(1)",NULL,NULL,1,1,1,1,1,1,1,NULL,"0","35","70"
26314,"Clerico, Domenico Barolo Pajana 1993 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"140","120","240"
26315,"Dönnhoff Niederhäuser Hermannshöhle Riesling Auslese Goldkapsel 2009 0,375 l",NULL,NULL,1,1,1,1,1,1,1,1,"75","75","150"
26316,"Chateau Lynch-Bages 1989 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"230","230","460"
26317,"Hirtzberger, Franz Spitzer Honivogl Grüner Veltliner Smaragd 2012 0,75 l",1,1,1,1,1,1,1,1,1,1,"150","100","200"
26318,"Chateau Chauvin 1990 0,75 l",NULL,NULL,1,1,1,1,1,1,1,1,"100","90","150"
26319,"Chateau Lynch-Bages 2008 0,75 l(1)",1,NULL,1,1,1,1,1,1,1,1,"170","120","240"
26320,"Chateau Ste. Michelle & Antinori Cabernet Sauvignon Merlot ""Col Solare"" 2013 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"185","135","270"
26321,"Chateau Figeac 1982 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"180","180","360"
26322,"Hirtzberger, Franz Hochrain Riesling Smaragd 2014 0,75 l",1,1,1,1,1,1,1,1,1,1,"60","60","120"
26323,"Chateau Palmer 1995 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"170","120","240"
26324,"Chateau Margaux 1993 0,75 l",1,NULL,1,1,1,1,1,1,1,NULL,"0","280","560"
26325,"Tenuta San Guido Sassicaia 2011 0,75 l",1,NULL,1,1,1,1,1,1,1,1,"150","100","200"
26326,"Antinori Solaia 1995 0,75 l",1,1,1,1,1,1,1,1,1,1,"130","130","260"
