"id","name","winepoints_signalled","sold","winepoints"
33287,"Moet & Chandon Dom Perignon ""Luminous"" Brut 2004 1,5 l",1,1,92
33288,"Moet & Chandon Dom Perignon ""Luminous"" Brut 2005 1,5 l",NULL,1,0
33289,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33290,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33291,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33292,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33293,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33294,"Giacosa, Bruno Falletto di Serralunga Barolo 1998 0,75 l",1,1,96
33295,"Comte Georges de Vogue Bonnes Mares Grand Cru 2006 0,75 l",1,1,94
33296,"Comte Georges de Vogue Bourgogne Blanc 2005 0,75 l",NULL,1,0
33297,"Comte Georges de Vogue Bourgogne Blanc 2007 0,75 l",NULL,1,0
33298,"Comte Georges de Vogue Bourgogne Blanc 2007 0,75 l",NULL,1,0
33299,"Chateau l´Evangile 1966 0,75 l",NULL,1,0
33300,"Kalleske Shiraz ""Johann Georg"" Old Vine 2014 0,75 l",NULL,NULL,0
33301,"Domaine Bosquet des Papes Chateauneuf-du-Pape Chante le Merle Vieilles Vignes 2016 0,75 l",1,1,97
33302,"Veuve Clicquot Ponsardin Vintage Reserve Brut 1991 0,75 l",NULL,NULL,0
33303,"Quilceda Creek Cabernet Sauvignon 2015 0,75 l",1,1,96
33304,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,NULL,90
33305,"Domaine Jean Grivot Nuits Saint Georges Aux Boudots 1er Cru 1999 0,75 l",1,1,89
33306,"Domaine Armand Rousseau Charmes Chambertin Grand Cru 1983 0,75 l",NULL,NULL,0
33307,"Chateau Haut-Marbuzet 1977 0,375 l",NULL,NULL,0
33309,"Moet & Chandon Dom Perignon Brut 1999 0,75 l",1,1,90
33310,"Champagne Pannier  Champagner Brut NV 0,75 l",NULL,1,0
33311,"Tement, Manfred Sauvignon Blanc Zieregg Beerenauslese 2003 0,375 l",NULL,1,0
33312,"Chateau Mouton-Rothschild 1952 0,75 l",NULL,NULL,0
33313,"Continuum Estate Continuum Propriertary Red 2017 0,75 l",1,NULL,97
33314,"La Jota Cabernet Franc Howell Mountain  2014 0,75 l",NULL,1,0
33315,"Chateau Margaux 1969 0,75 l",NULL,NULL,0
33316,"Raymond Vineyard Cabernet Sauvignon Reserve 1998 0,75 l",NULL,NULL,0
33317,"Alphart, Karl Rodauner Top Selektion Rotgipfler 2005 0,75 l",NULL,1,0
33318,"Tenuta San Guido Sassicaia 2005 0,75 l",1,1,95
33319,"Montevertine Le Pergole Torte 1988 0,75 l",1,1,92
33320,"Tenuta San Guido Sassicaia 1990 0,75 l",1,1,93
33321,"Tenuta San Guido Sassicaia 1990 0,75 l",1,1,93
33322,"Bolla - Cantina del Nonno Amarone della Valpolicella 1966 0,75 l",NULL,NULL,0
33323,"Marques de Murrieta Castillo Ygay Gran Reserva Especial 2001 0,75 l",1,1,94
33324,"Domaine Kreydenweiss Clos du Val d' Eleon Pinot Gris / Riesling 2010 0,75 l(1)",NULL,1,0
33325,"Chateau Merrain Rouge 1990 0,75 l(1)",NULL,1,0
33326,"Cantucci Vino Nobile di Montepulciano 1983 0,75 l",NULL,1,0
33327,"Barossa Old Vine Company Shiraz 2004 0,75 l",1,1,93
33328,"Gibson Merlot Reserve 2004 0,75 l",NULL,NULL,0
33329,"Chateau Grand-Puy-Lacoste 2008 0,75 l(1)",1,1,92
33330,"Chateau Grand-Puy-Lacoste 2014 0,75 l",1,1,92
33331,"Chateau Grand-Puy-Lacoste 2014 0,75 l",1,1,92
33332,"Chateau Pontet-Canet 2012 1,5 l",1,1,93
33333,"Chateau Pontet-Canet 2015 0,75 l",1,1,97
33334,"Chateau Haut-Bailly 2014 0,75 l",1,1,94
33384,"Molitor, Markus - Haus Klosterberg Zeltinger Sonnenuhr Riesling Spätlese trocken 1992 0,75 l",NULL,1,0
33335,"Chateau Smith-Haut-Lafitte Chateau Smith-Haut-Lafitte rouge 2008 0,75 l",1,1,92
33336,"Chateau Lagrange 2011 0,75 l",NULL,1,0
33337,"Chateau Fleur Cardinale 2012 0,75 l",1,1,93
33338,"Chateau La Gaffeliere 2006 0,75 l",NULL,1,0
33339,"Weingut Müller-Catoir Mußbacher Eselshaut Rieslaner Trockenbeerenauslese 2001 0,375 l",NULL,1,0
33340,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2011 0,75 l",1,NULL,96
33341,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1990 0,75 l",NULL,1,0
33343,"Weingut Keller Westhofen Abtserde Riesling Grosses Gewächs 2008 0,75 l",1,NULL,95
33344,"Chateau Magdelaine 1998 0,75 l",NULL,1,0
33345,"Inniskillin Winery  Inniskillin Cabernet franc Icewine 1999 0,375 l",NULL,NULL,0
33346,"Moet & Chandon Dom Perignon Brut 2009 0,75 l",1,1,96
33348,"Etchart Tres Vieil Armagnac 1942 0,7 l",NULL,1,0
33349,"Domaine Raspail-Ay Gigondas 2012 0,375 l",1,1,91
33350,"Domaine Raspail-Ay Gigondas 2012 0,75 l",1,1,91
33351,"Marquis d´Angerville Volnay Clos des Ducs 1er Cru 2005 0,75 l",1,1,94
33352,"Chateau La Lagune 1923 0,75 l",NULL,1,0
33353,"Comte Armand Pommard Clos des Epeneaux 1er Cru 2004 0,75 l(1)",NULL,1,0
33354,"Domaine Weinbach/Faller, Colette Riesling Clos des Capucins Vendanges Tardives 1990 0,75 l(1)",NULL,1,0
33355,"Weingut Wittmann Westhofener Morstein Riesling Grosses Gewächs 2016 0,75 l",1,1,96
33356,"Chateau Leoville-Poyferre 2001 0,75 l(1)",1,1,90
33357,"Schloss Lieser Niederberg Helden Riesling Grosses Gewächs 2015 0,75 l",NULL,1,0
33358,"NWAO (Nationale Union des Weinbaus) Massandra Black Muscat 1975 0,75 l",NULL,1,0
33359,"Chateau Leoville-Barton 2004 3,0 l",1,1,92
33360,"Chateau Leoville-Barton 2005 0,75 l",1,1,96
33385,"Molitor, Markus - Haus Klosterberg Zeltinger Sonnenuhr Riesling Spätlese trocken 1992 0,75 l",NULL,1,0
33361,"Chateau Leoville-Barton 2006 0,75 l(2)",1,1,92
33362,"Chateau Leoville-Poyferre 2005 0,75 l",1,1,93
33363,"Tenuta Sella & Mosca Cannonau di Sardegna 1997 0,75 l(3)",1,1,90
33364,"Tenuta San Guido Guidalberto 2005 0,375 l",1,1,90
33365,"Maculan Fratta Breganze 2000 1,5 l",1,1,91
33366,"Chateau La Lagune 2005 0,75 l",1,1,94
33367,"Chateau La Lagune 2010 0,75 l",1,1,90
33368,"Chateau Grand-Puy-Lacoste 2005 0,75 l",1,1,92
33369,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33370,"Roederer, Louis Cristal Brut 2004 1,5 l",1,1,97
33371,"Roederer, Louis Cristal Brut 2004 1,5 l",1,1,97
33372,"Roederer, Louis Cristal Brut 2004 1,5 l",1,1,97
33373,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33374,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33375,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33376,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33377,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33378,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33379,"Molitor, Markus - Haus Klosterberg Wehlener Sonnenuhr Riesling Auslese 1986 0,75 l",NULL,1,0
33380,"Molitor, Markus - Haus Klosterberg Wehlener Sonnenuhr Riesling Auslese 1986 0,75 l(4)",NULL,1,0
33381,"Molitor, Markus - Haus Klosterberg Zeltinger Sonnenuhr Riesling Spätlese halbtrocken  1995 0,75 l(3)",NULL,1,0
33382,"Molitor, Markus - Haus Klosterberg Zeltinger Sonnenuhr Riesling Spätlese trocken 1992 0,75 l",NULL,1,0
33391,"Veuve Clicquot Ponsardin Vintage Reserve Brut 1995 0,75 l",1,1,91
33392,"Fattoria di Vignamaggio Chianti Classico Riserva 1985 0,75 l(4)",NULL,1,0
33393,"Egly-Ouriet Champagner Grand Cru  1996 0,75 l",NULL,1,0
33394,"Egly-Ouriet Champagner Grand Cru  1996 0,75 l",NULL,1,0
33395,"Egly-Ouriet Champagner Grand Cru  1998 0,75 l",NULL,1,0
33396,"Egly-Ouriet Champagner Grand Cru  1999 0,75 l",1,1,93
33397,"Egly-Ouriet Champagner Grand Cru  1999 0,75 l",1,1,93
33398,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",NULL,1,0
33399,"Chateau Lynch-Bages 2018 0,75 l",1,1,96
33400,"Chateau Lynch-Bages 2018 0,75 l",1,1,96
33401,"Chateau Pichon Longueville Comtesse de Lalande 2018 0,75 l",1,1,97
33402,"Chateau Pontet-Canet 2018 0,75 l",1,1,98
33403,"Chateau Haut-Bailly 2018 0,75 l",1,1,96
33404,"Chateau Les Carmes Haut-Brion 2018 0,75 l",1,1,96
33405,"Chateau Les Carmes Haut-Brion 2018 0,75 l",1,1,96
33406,"Chateau Les Carmes Haut-Brion 2017 0,75 l",1,1,93
33407,"Chateau Les Carmes Haut-Brion 2017 0,75 l",1,1,93
33408,"Chateau Les Carmes Haut-Brion 2017 0,75 l",1,1,93
33409,"Drappier Quattuor IV Blanc de Quatre Blancs Brut NV 0,75 l",1,1,91
33410,"Moet & Chandon Dom Perignon ""Luminous"" Brut 2004 0,75 l",1,1,92
33411,"Moet & Chandon Dom Perignon ""Luminous"" Brut 2004 0,75 l",1,1,92
33661,"Kalleske Shiraz ""Johann Georg"" Old Vine 2009 0,75 l",NULL,NULL,0
33412,"Moet & Chandon Dom Perignon ""Luminous"" Rosé Brut 2004 0,75 l",1,1,96
33413,"Moet & Chandon Dom Perignon ""Luminous"" Rosé Brut 2004 0,75 l",1,1,96
33414,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,94
33415,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,94
33416,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,94
33417,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,94
33418,"Moet & Chandon Dom Perignon Brut 2000 0,75 l",1,1,94
33419,"Domaine de Ferrand Chateauneuf-du-Pape 2011 0,75 l(2)",1,1,91
33420,"Domaine du Pegau Chateauneuf-du-Pape Cuvee Reservee 2012 1,5 l",1,1,94
33421,"Jasmin, Patrick Cote Rotie 2010 1,5 l",NULL,1,0
33422,"Chateau Figeac 2001 0,75 l",1,1,93
33423,"Chateau Pavie-Macquin 2002 0,75 l(4)",1,1,90
33424,"Braida Bricco dell' Uccellone Barbera d'Asti 1999 0,75 l(1)",1,1,90
33425,"Braida Bricco dell' Uccellone Barbera d'Asti 1999 1,5 l(1)",1,1,91
33426,"Conterno, Giacomo Barolo Cascina Francia 1998 0,75 l",NULL,1,0
33427,"Conterno, Giacomo Barolo Cascina Francia 1998 1,5 l",NULL,1,0
33428,"Conterno, Giacomo Barolo Cascina Francia 2001 1,5 l",1,1,94
33429,"Chateau Pichon Longueville Baron 2005 0,75 l",1,1,93
33430,"Chateau Pichon Longueville Comtesse de Lalande 2003 0,75 l",1,1,95
33431,"Chateau Pichon Longueville Comtesse de Lalande 2003 0,75 l",1,1,95
33432,"Chateau Pichon Longueville Comtesse de Lalande 2005 0,75 l",1,1,94
33433,"Chateau Pichon Longueville Comtesse de Lalande 2005 0,75 l",1,1,94
33434,"Chateau Haut-Bailly 2003 0,75 l",1,1,91
33435,"Chateau Haut-Bailly 2005 0,75 l",1,1,95
33436,"Chateau Certan de May 2003 0,75 l",NULL,1,0
33437,"Chateau Certan-Marzelle 2003 0,75 l",NULL,1,0
33438,"Chateau Hosanna 2003 0,75 l",1,1,92
33439,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33440,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33441,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33442,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33443,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33444,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33445,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33446,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33447,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33448,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33449,"Weingut Keller Silvaner Feuervogel trocken 2018 0,75 l",NULL,1,0
33450,"Weingut Keller Silvaner Feuervogel trocken 2018 0,75 l",NULL,1,0
33451,"Weingut Keller Silvaner Feuervogel trocken 2019 0,75 l",NULL,1,0
33452,"Weingut Keller Silvaner Feuervogel trocken 2019 0,75 l",NULL,1,0
33453,"Hobbs Shiraz 2007 0,75 l",NULL,1,0
33454,"Tenuta San Guido Sassicaia 2007 0,75 l",1,1,94
33455,"Clos Saint Jean Chateauneuf-du-Pape 2008 0,75 l",1,1,90
33456,"Chateau Gloria 1986 0,75 l(1)",1,1,90
33457,"Hobbs Shiraz - Viognier 2007 0,75 l",1,NULL,93
33458,"Feuerheerd Vintage Port 1945 0,75 l",NULL,1,0
33459,"Comte Georges de Vogue Bourgogne blanc 2009 0,75 l",1,1,90
33460,"Comte Georges de Vogue Bourgogne blanc 2009 0,75 l",1,1,90
33461,"Comte Georges de Vogue Bourgogne blanc 2009 0,75 l",1,1,90
33462,"Comte Georges de Vogue Bourgogne blanc 2009 0,75 l",1,1,90
33463,"Comte Georges de Vogue Bourgogne blanc 2009 0,75 l",1,1,90
33464,"Comte Georges de Vogue Bourgogne Blanc 2010 0,75 l",NULL,1,0
33465,"Comte Georges de Vogue Bonnes Mares Grand Cru 2005 0,75 l",1,1,93
33466,"Domaine G. Roumier Corton Charlemagne Grand Cru 2004 0,75 l",NULL,1,0
33467,"Domaine G. Roumier Corton Charlemagne Grand Cru 2007 0,75 l",1,1,93
33468,"Domaine G. Roumier Corton Charlemagne Grand Cru 2008 0,75 l",NULL,1,0
33469,"Chateau Lafite-Rothschild Carruades de Lafite, 2e Vin de Lafite-Rothschild 1999 0,75 l",NULL,1,0
33470,"Gaja, Angelo Barbaresco 1982 0,75 l",NULL,1,0
33471,"Chateau Lilian Ladouys 2002 0,75 l",NULL,1,0
33472,"Bacio Divino Proprietary Red 1999 0,75 l",1,1,92
33473,"Bodegas Gallego Zapatero Yotuel Finca La Nava 2012 0,75 l",NULL,1,0
33474,"Chateau Belair-Monange 2017 0,75 l",1,1,98
33475,"Tenuta San Guido Sassicaia 1989 0,75 l",NULL,1,0
33476,"Druk-My-Niet Invictus 2014 1,5 l",NULL,1,0
33478,"Chateau Belgrave 2010 0,75 l",NULL,1,0
33479,"Marques de Murrieta Ygay Gran Reserva Especial 1995 0,75 l",NULL,1,0
33480,"Schmelz Dürnsteiner Freiheit Riesling halbtrocken 1997 1,5 l(1)",NULL,1,0
33481,"Chateau Lafite-Rothschild 1994 0,75 l",1,NULL,90
33482,"Castello di Ama Chianti Classico 1991 1,5 l",NULL,1,0
33483,"Giacosa, Bruno Collina Rionda di Serralunga Barolo Riserva 1982 0,75 l",NULL,NULL,0
33484,"Wynn's Estate Coonawarra Cabernet Sauvignon ""John Riddoch"" 1994 0,75 l",NULL,NULL,0
33485,"Roux Pere & Fils Bourgogne Chardonnay ""Les Murelles"" 2002 0,75 l",NULL,1,0
33486,"Giacosa, Bruno Barbaresco Santo Stefano di Neive Riserva 1988 0,75 l",1,NULL,95
33488,"Bodegas Vega Sicilia Valbuena 5 annos 2004 0,75 l",1,1,93
33489,"Gibson Shiraz Eden Valley ""Old Vine Collection"" 2005 0,75 l",1,1,92
33490,"Hobbs Shiraz 2007 0,75 l",NULL,NULL,0
33491,"Hobbs Shiraz - Viognier 2007 0,75 l",1,1,93
33492,"Hobbs Shiraz ""Gregor"" 2005 0,75 l",1,1,96
33493,"Kaesler Shiraz ""Alte Reben"" 2010 0,75 l",1,NULL,93
33494,"Kaesler Shiraz ""Stonehorse"" 2012 0,75 l",1,1,91
33495,"Kaesler Shiraz Grenache Mouvedre ""Stonehorse"" 2010 0,75 l",NULL,NULL,0
33496,"Kalleske Shiraz ""Johann Georg"" Old Vine 2007 0,75 l",1,NULL,93
33497,"Kalleske Shiraz ""Johann Georg"" Old Vine 2007 0,75 l",1,NULL,93
33498,"Kalleske Shiraz ""Johann Georg"" Old Vine 2007 0,75 l",1,NULL,93
33499,"Chateau Magdelaine 1999 0,75 l",NULL,1,0
33500,"Chateau Beychevelle 2005 0,75 l",1,1,93
33501,"Chateau Leoville Las Cases Clos du Marquis, 2e vin de Leoville Las Cases 2005 0,75 l",1,1,91
33502,"Chateau Leoville-Barton 2012 1,5 l",1,1,92
33503,"Chateau Leoville-Barton 2014 0,75 l",1,1,94
33504,"Chateau Leoville-Barton 2014 0,75 l",1,1,94
33505,"Domaine de la Pousse d'Or Volnay 1er Cru Clos de la Bousse d' Or Monopole 1989 0,75 l",NULL,1,0
33506,"Domaine Leflaive Bienvenues Batard Montrachet Grand Cru 1987 0,75 l",NULL,NULL,0
33507,"Morey, Pierre Batard Montrachet Grand Cru 1989 0,75 l",NULL,1,0
33508,"Chateau d´Issan 2000 0,75 l",1,1,93
33509,"Weingut Keller Dalsheimer Hubacker Riesling Grosses Gewächs 2015 0,75 l",1,NULL,94
33510,"Weingut Müller-Catoir Haardter Mandelring Scheurebe Eiswein 2001 0,375 l",NULL,NULL,0
33511,"Laurent, Dominique Mazis-Chambertin Grand Cru 1991 1,5 l",NULL,NULL,0
33512,"Chateau l´Evangile 1989 0,75 l",1,1,95
33513,"Moet & Chandon Dom Perignon Brut 2009 0,75 l",1,1,96
33514,"Chateau Moulin Saint Georges 1996 0,75 l",NULL,NULL,0
33515,"Weingut Friedrich Becker Klosterstück Weisser Burgunder 2015 0,75 l",NULL,1,0
33688,"Porto Barros Colheita Port 1941 0,75 l",NULL,1,0
33516,"Inniskillin Winery  Inniskillin Riesling Icewine 1999 0,375 l",1,1,92
33517,"Freiherr Langwerth von Simmern´sches Rentamt Erbacher Marcobrunn Riesling Eiswein 1993 0,75 l",NULL,NULL,0
33518,"Bodega Pagos de Penafiel Reserva  2001 0,75 l",NULL,NULL,0
33519,"NWAO (Nationale Union des Weinbaus) Massandra Jerez 1944 0,75 l",NULL,1,0
33520,"NWAO (Nationale Union des Weinbaus) Massandra Jerez 1955 0,75 l",NULL,NULL,0
33521,"NWAO (Nationale Union des Weinbaus) Massandra Port White ""Crimea"" Collection 1945 0,75 l",NULL,1,0
33522,"NWAO (Nationale Union des Weinbaus) Massandra Port White ""Surozh"" Collection 1960 0,75 l",NULL,1,0
33523,"Moet & Chandon Dom Perignon Cuvee Oenotheque Brut 1995 0,75 l",1,1,96
33524,"Moet & Chandon Dom Perignon Cuvee Oenotheque Brut 1995 0,75 l",1,1,96
33525,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",NULL,1,0
33526,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",NULL,1,0
33527,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",NULL,1,0
33528,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",NULL,1,0
33529,"Chateau Latour Les Forts de Latour, 2e vin de Latour 2009 0,75 l",1,1,95
33530,"Chateau Pontet-Canet 2008 0,75 l",1,1,96
33531,"Chateau Haut-Bailly 2007 0,75 l",1,1,90
33532,"Chateau Haut-Bailly 2009 0,75 l",1,1,97
33533,"Chateau Haut-Bailly 2010 0,75 l",1,1,95
33534,"Chateau Haut-Bailly 2011 0,75 l",1,1,94
33535,"Chateau Haut-Bailly 2015 0,75 l",1,1,97
33536,"Chateau La Conseillante 1995 0,75 l",1,1,93
33537,"Vieux Chateau Certan 2006 0,75 l",1,1,96
33539,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33540,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33689,"Commanderie du Bontemps de Medoc 1989 0,75 l",NULL,1,0
33541,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33542,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33543,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33544,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33545,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33546,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33547,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33548,"Taittinger Comtes de Champagne Rosé Brut 2004 0,75 l",1,1,94
33550,"Sine Qua Non Rien Ne Va Plus Roussanne 2001 0,75 l(3)",1,NULL,98
33551,"Chateau Giscours 2000 0,75 l(1)",1,1,90
33552,"Chateau Margaux 1993 0,75 l",1,1,90
33553,"Chateau Margaux 1993 0,75 l",1,1,90
33554,"Chateau Lynch-Bages 1988 0,75 l(1)",1,1,92
33555,"Chateau Mouton-Rothschild 1983 0,75 l",1,1,96
33556,"Chateau Mouton-Rothschild 1997 0,75 l",1,1,90
33557,"Chateau Bon Pasteur 1996 0,75 l(1)",1,1,91
33558,"Chateau la Dominique 1997 0,75 l(2)",1,1,92
33559,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",NULL,1,0
33560,"Moet & Chandon Dom Perignon Brut 1973 0,75 l",NULL,1,0
33561,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,0
33562,"Moet & Chandon Dom Perignon Brut 1976 0,75 l",NULL,1,0
33563,"Moet & Chandon Dom Perignon Brut 1978 0,75 l",NULL,1,0
33564,"Moet & Chandon Dom Perignon Brut 1982 0,75 l",1,1,96
33565,"Moet & Chandon Dom Perignon Brut 1983 0,75 l",NULL,1,0
33566,"Moet & Chandon Dom Perignon Brut 1983 0,75 l",NULL,1,0
33567,"Moet & Chandon Dom Perignon Brut 1985 0,75 l",1,1,95
33568,"Moet & Chandon Dom Perignon Brut 1985 0,75 l",1,1,95
33569,"Chateau Les Carmes Haut-Brion 2017 0,75 l",1,1,93
33570,"Chateau Les Carmes Haut-Brion 2017 0,75 l",1,1,93
33571,"Chateau Les Carmes Haut-Brion 2017 0,75 l",1,1,93
33572,"Chateau Hosanna 2018 0,75 l",1,1,96
33573,"Chateau La Fleur Petrus 2018 0,75 l",1,1,97
33574,"Chateau Lafleur 2018 0,75 l",1,1,98
33575,"Chateau Lafleur 2018 0,75 l",1,1,98
33576,"Chateau Le Pin 2018 0,75 l",1,1,97
33577,"Chateau Le Pin 2018 0,75 l",1,1,97
33578,"Chateau Le Pin 2018 0,75 l",1,1,97
33579,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,96
33580,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,96
33581,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,96
33582,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,96
33583,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,96
33584,"Moet & Chandon Dom Perignon Brut 2002 1,5 l",1,1,96
33659,"Kalleske Shiraz ""Johann Georg"" Old Vine 2009 0,75 l",NULL,NULL,0
33585,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",1,1,95
33586,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",1,1,95
33587,"Moet & Chandon Dom Perignon Edition ""Jeff Koons"" Brut 2004 0,75 l",1,1,95
33588,"Moet & Chandon Dom Perignon Rosé Brut 2000 0,75 l",1,1,96
33589,"Giacosa, Bruno Falletto di Serralunga Barolo 2001 0,75 l",1,1,93
33590,"Mascarello, Giuseppe Barolo Monprivato 1997 1,5 l",1,NULL,92
33591,"Mascarello, Giuseppe Barolo Monprivato 1998 1,5 l",1,NULL,89
33592,"Mascarello, Giuseppe Barolo Monprivato 1999 1,5 l",1,1,92
33593,"Mascarello, Giuseppe Barolo Monprivato 2000 3,0 l",1,1,94
33594,"Mascarello, Giuseppe Barolo Monprivato 2001 1,5 l",1,NULL,95
33595,"Mascarello, Giuseppe Barolo Monprivato 2001 1,5 l",1,NULL,95
33596,"Mascarello, Giuseppe Barolo Monprivato 2004 1,5 l",1,1,96
33597,"Mascarello, Giuseppe Barolo Monprivato 2006 3,0 l",1,1,96
33598,"Mascarello, Giuseppe Barolo Monprivato 2007 3,0 l",1,1,97
33599,"Chateau Hosanna 2004 0,75 l",1,1,91
33600,"Chateau Hosanna 2004 0,75 l",1,1,91
33601,"Chateau La Conseillante 2004 0,75 l",1,1,92
33602,"Chateau La Fleur Petrus 2003 0,75 l",1,1,92
33603,"Chateau Lafleur 2003 0,75 l",1,1,95
33604,"Chateau Lafleur 2003 0,75 l",1,1,95
33605,"Chateau Lafleur 2003 0,75 l",1,1,95
33606,"Chateau Lagrange 2000 0,75 l",1,1,93
33607,"Chateau Petrus 2002 0,75 l",1,1,90
33608,"Chateau Petrus 2004 0,75 l",1,1,92
33609,"Moet & Chandon Dom Perignon Rosé Brut 2002 0,75 l",1,1,98
33610,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33611,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33612,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33613,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33614,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33615,"Ruinart Dom Ruinart Vintage Brut 2002 0,75 l",1,1,96
33616,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33617,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33618,"Taittinger Comtes de Champagne Blanc de Blancs Brut 2004 0,75 l",1,1,96
33619,"Perrier-Jouet Belle Epoque Brut 2004 0,75 l",1,1,94
33620,"Kalleske Grenache Old Vine 2007 0,75 l",1,1,91
33621,"Vaghi Armagnac 1951 0,7 l",NULL,NULL,0
33622,"Feuerheerd Vintage Port 1945 0,75 l",NULL,1,0
33623,"Chateau Mouton-Rothschild 1971 0,75 l",NULL,1,0
33624,"Chateau Chasse-Spleen 1990 0,75 l(1)",NULL,1,0
33625,"Peel Estate Shiraz 1996 0,75 l",NULL,1,0
33626,"Dana Estates Hershey Vineyard Cabernet Sauvignon 2011 0,75 l",1,1,90
33627,"Clarendon Hills Cabernet Sauvignon ""Hickinbotham Vineyard"" 1998 0,75 l",NULL,NULL,0
33628,"Moet & Chandon Dom Perignon Brut 2003 0,75 l",1,1,94
33629,"Domaine G. Roumier Corton Charlemagne Grand Cru 2009 0,75 l",1,1,95
33630,"Domaine G. Roumier Corton Charlemagne Grand Cru 2009 0,75 l",1,1,95
33631,"Domaine G. Roumier Corton Charlemagne Grand Cru 2011 0,75 l",NULL,1,0
33632,"Domaine G. Roumier Corton Charlemagne Grand Cru 2011 0,75 l",NULL,1,0
33633,"Domaine Faiveley Meursault Charmes 1er Cru 2012 0,75 l",NULL,1,0
